Id,Actual
2596390,2.2120940488
8353039,0.0006082283
6233626,2.3337993226
2576809,2.7336469824
3856184,1.6225586670
8976658,0.6799126248
6294221,1.2907235076
2399279,1.5740109676
4975818,1.0368618789
6568610,2.0182933367
9771540,0.5612251578
5921375,2.3678575410
6164103,0.6180036088
4193287,2.4891483521
3263178,1.7508684642
4167377,3.4682131874
1010254,0.0015564493
9250835,0.0020760089
5585351,1.6563072238
7359393,2.2031183325
2977373,1.3259858410
5504863,1.2826400507
2493221,1.4404426342
2058366,2.4655445231
6543221,0.0007337893
5255894,2.2128252916
4699456,0.6676757934
9793535,1.4378977842
8695470,3.6894894602
9575602,1.9242231961
1849946,2.4155371186
1656048,0.1385948850
7241345,1.8475337500
5159849,2.5588194512
1458970,0.7613268636
6123608,0.0007537102
4539504,3.3300642835
8763115,2.4618459786
3573198,3.0008895631
9132657,3.3787434884
8395440,1.4092991540
8583279,1.2652634864
5843876,3.5443942192
7005232,2.5984257884
9444714,3.3645587893
1006237,1.3711289835
5857202,1.7551784363
2159851,1.7218330923
6743216,0.6282381945
8928914,4.3959339182
2367528,1.2326554097
2363222,3.1998224694
8271579,1.6431413783
4583903,1.4689178659
5060575,1.1889407843
4607877,1.2423563715
6610727,1.9757219534
2225542,0.0010040994
2769558,1.2751549719
9819682,0.7851919149
2991729,2.2365838280
4985177,2.1344699309
6579652,2.9185074225
3587634,2.0850518745
4562654,2.2694610250
6569996,3.2588433694
3090103,1.4630248647
5850864,2.9995101692
1104268,0.7782865128
5584178,1.3744564712
3722479,1.4927898552
8113444,2.9151589668
8695100,1.2441749044
4042100,2.1746903140
6112698,2.1807590741
3044835,2.4740843207
7633352,0.0006912315
3634338,1.4093268936
7108624,1.0472227176
4804575,1.6545507285
1748082,1.2945367905
7443481,1.9654048133
7319130,0.4528204888
3746269,1.3354184293
1745466,1.4625101647
6275927,1.3496304346
5995820,1.9667183684
5088078,3.1678270011
8372618,0.3463594209
5086725,1.3640985688
8190119,1.3661173108
6180582,1.6985229713
5642984,1.3958784133
6134694,0.0007387571
1282781,1.6009838832
6179919,1.2732787353
1878901,2.4586320256
8200636,2.3943859858
4789778,1.1401409405
9830964,2.4786254645
8520825,0.9313224948
4843660,1.4326546571
7223359,1.6341436595
5084577,2.1493450720
9309335,3.7887489667
7068295,2.6654375685
2926899,2.7844788158
2362563,1.3179889249
6913554,0.3899485533
1144855,1.3178999593
5098325,1.2480854447
9283170,1.6143781339
2293164,4.4926150034
2791880,2.2723927026
6595845,1.4315452930
4679147,3.7650108181
1315929,1.5849403547
8839814,1.3534131755
3051547,0.0016132739
9824200,1.2992810567
8849909,1.3225039528
7505745,0.4201258923
8388799,4.1683466946
1471933,1.7288977952
4111017,1.4811898958
2963267,2.8032522092
4770414,1.9408394007
4308100,0.0002336180
8827450,1.3213025289
9574481,0.8566478530
9093661,0.0006543797
1015215,1.9895391417
2918475,1.5041843195
3943472,0.4193897726
5481150,3.4147710863
7606185,2.9868593703
2360513,1.7009596975
1909961,1.2164292654
9857551,6.0477771235
7503855,1.2107234319
7741760,0.3010750659
5599433,2.1724089359
5972094,1.2644107496
2152286,1.5069845101
9478309,2.6284824376
1269734,1.2219417038
9386459,1.7238344933
8056704,1.6328518583
8429492,2.3080756417
3502094,0.4475885273
2324009,2.1566072204
2311389,2.2631770892
6947124,2.6342395254
1422193,4.5456587939
9945936,3.4325159320
9629917,1.4242479998
8003822,1.5848843895
2381229,1.2355727702
6918221,1.3318740696
7130117,0.5389154250
7844014,1.5825697869
7349521,1.3452351362
5150304,1.8536456559
8359277,1.4670447875
3890394,1.2343524391
9760649,1.1729799731
6616848,3.2654605548
7888156,1.2975248731
9842738,2.3561993945
5692989,1.1022229852
1273150,2.0132218865
3997697,1.8610880184
5483323,2.0778607078
5830988,1.3602504237
1509197,1.8655574468
4830597,3.6589342585
8474984,1.8176487174
3542770,1.5202984370
4062059,1.4061546540
4140827,1.4719278086
3028526,2.5997951043
6830499,2.1042635110
8120060,1.2344696674
1293800,1.6045037856
7264759,0.0157403414
3212829,1.9306584876
8528292,2.6123257240
7719677,0.7148251949
9345429,1.8710088504
1337978,0.0065237687
1626127,3.0425390025
8662016,2.5065628351
6118066,3.1770126641
7939583,3.0824452674
3757319,0.0061662273
1280599,4.4886642992
9816309,1.5476573038
9930525,1.2684285057
5636276,0.9367762160
2099266,2.3344681636
5693592,1.6451312756
7898595,1.2665872230
9816233,1.3991291569
2589119,2.6996192284
4376126,1.2983499814
3116939,1.5302060209
6230024,1.6734786165
4725203,0.0008519751
9978171,2.4372059152
3714620,1.0233627424
8472925,1.5970712086
9333980,0.8791634852
7642173,1.1914811681
3462510,3.2089512170
9335395,1.3015537122
8015321,1.3231699859
6305417,3.8764413046
1300016,1.5074622608
8494658,3.0049292352
5754195,2.8329785234
2780186,2.3683005061
6354298,1.2301889028
8875280,0.8720148632
9334729,4.7664981187
5175282,0.4977573437
8975805,2.7945509110
9615365,1.7048402187
8016702,2.7571905202
5059696,3.2034025237
9538982,1.4585814017
9169055,0.4023269817
9304163,2.7391775932
5576917,1.3010943264
9486989,0.0006481000
5275770,1.6113175481
7138112,1.8087735994
3166223,0.0011035891
3573934,1.3870857574
9561468,1.4832794301
4534308,0.0007164617
6140110,1.3365466494
4475653,0.0005382515
4323748,0.3546708079
4855661,1.5254489019
7489600,2.7235190554
2972587,0.0004334334
5569618,3.9474471396
7689085,2.0276751700
2649233,3.0610366394
2915464,2.5894348501
6510930,1.0302178069
8737959,1.7112339035
9336117,1.4298310255
8421876,1.2249531347
8328298,0.0034051471
8750938,1.9356556066
4963310,1.2756764892
9522816,2.9685814572
9900375,0.6459669717
6581015,0.5582719208
9353279,0.8198036636
5175856,1.4609385212
4128554,2.8526356451
2343617,1.2407070060
5562055,0.0014371397
9705424,1.4196873199
8108994,1.9714215261
6179189,1.7214605338
1857668,1.9891998930
8292672,3.5959076027
8782187,1.4290529629
3766189,0.7002726715
3208723,0.0009264624
1258306,3.3753412540
4636636,1.6393456272
3667693,4.0130279604
2101897,1.4104015169
7874488,1.5809554443
1920758,1.2773979974
4852575,1.4150220140
6023981,1.7618947745
3427542,1.4518815363
5642179,1.4333503906
7444132,3.0248956022
2045746,1.4236260943
8911744,1.2211421869
6744402,2.1540242809
5764579,2.2341761478
1740746,0.8995877673
4461470,1.9235580175
3388799,1.7531907549
2614196,3.6602596219
3209865,2.1575591201
9998327,0.9713985885
2325150,0.8873040706
4356367,1.5685113215
1970043,2.3248632811
3885791,0.3732185760
6045673,1.2594949684
8588772,3.4965699649
9826866,0.6017806701
9966079,0.7015258182
7757447,0.0005513980
6744142,2.8000846614
8726162,1.4049276116
4321245,1.4621961615
6719704,0.9190025351
4906425,1.7661897939
7010710,1.7886073168
6861371,1.1642834445
5820657,1.8180549526
8638509,1.3720265988
5891757,0.8056595092
5247403,2.0084241406
8600507,0.2710816631
1366106,1.7111427482
5580076,1.4802062868
1316256,1.1971101873
4109092,1.5462374618
3869278,0.4396995343
9578217,1.1790742714
5683475,2.0243562386
4480936,0.0007512742
7605408,3.9755520549
8978470,0.3197535342
6689388,1.4548224019
6227788,1.2977428568
7698054,0.0005843233
2781728,2.5537475562
3488895,1.0311325146
5035469,1.9032073762
3610178,0.2781349792
9376045,0.0002595219
7158686,0.9153687754
4564586,0.0013245345
4396612,1.4483787586
7690724,1.9936456383
3260082,0.7834372517
1557654,3.4390517132
2711224,1.4426700706
5228791,2.1799400077
7985273,0.0006848508
4103888,2.1001816678
8841613,4.8185083120
5317462,1.4588665952
6815695,1.6727584151
6734088,1.1843570926
2645939,3.1387550339
4439075,0.0002477031
6456971,1.6101853808
9631600,1.5520306469
2261462,1.3143758913
4794017,1.4202442416
3910982,0.5638715439
2409411,0.6454607386
9725487,2.8965141502
3845987,1.2994073232
7451983,1.6191425806
8817267,0.5915591499
7884216,1.4808569034
6817568,1.4142206003
6610581,0.0007860816
1020365,0.0004333245
6688656,2.1913349895
9831865,1.3101081820
4625621,1.1463654648
3926079,1.7987559236
8254355,1.3369907988
9786606,2.8958592912
3971013,2.5362124214
7141827,1.8101047326
1532015,0.0005596640
5993406,1.8612080140
2497652,1.2812561243
9855718,0.8044832797
8225396,1.2904040391
2174006,2.6215322921
2840627,2.5602188453
2856311,0.0006960369
4412675,1.2504736984
4216855,0.0007503982
6412090,2.8477998857
5134956,1.5248727165
3469234,0.7121838316
3990062,2.7929327009
8441563,2.5165793020
7856559,0.8363723536
1682749,0.5331673510
9378764,1.5144957123
4124968,1.5658438895
6021410,1.5134406543
4288674,3.1040398227
9463476,3.0411198708
9349106,2.8847977323
3561720,3.7399984628
6960006,0.7625455585
6745342,1.2726899280
9835593,2.7972897610
9876138,2.1089326907
1629394,1.8218907675
6003713,1.5043119783
3474148,0.0004431042
1324613,3.3207616833
4092723,0.0006710312
7280564,4.0968102182
7974188,2.2671933219
2643615,2.2717278865
3799326,3.4088262684
8344673,1.6837024569
7496223,1.9816258219
7487409,0.0005311977
2659524,1.5911275205
7213356,4.2795141200
3140945,2.0892950959
9807080,0.0004163179
3132280,3.4485067071
4207881,4.0732095535
6101737,3.4686345536
9081544,1.7021112137
6243428,3.2026019864
6682193,1.9530153940
2004446,1.6781646214
3174928,1.5741202859
9743754,1.3512652270
6252810,2.2930550902
5080765,2.9083551091
4636766,1.5468729352
8257813,3.8004879452
6184305,1.4374395113
9714576,0.0019305453
7929435,1.7599931139
1140472,1.4828676305
8898786,1.2481896376
3727621,2.0942561439
1108854,1.4512353152
7440878,1.6779271139
1450528,2.7020942758
5452430,0.7533445298
3792036,2.8460226739
2144781,2.1757634216
1796660,1.8750201846
4852023,1.4798631242
3744181,2.5207049375
2812100,5.0232612894
5115677,1.2416963777
3292632,2.2000797157
7637130,1.6080057730
6259213,1.8073632223
5241863,0.9567367972
7984508,1.3136701757
5366024,2.2389363024
1473985,1.3650017819
7196855,1.7215000114
1958342,1.3066296476
8557559,1.5238107971
8033624,0.0000587466
3286859,1.3563288629
2840176,1.8511417485
3059540,1.3383913252
5523991,1.4854791400
5781941,1.8175770712
6154767,1.4922565362
3012419,2.2583792335
4741509,1.7106935291
2696311,0.0016315764
6279513,2.7163080331
2313509,0.8296017670
1709467,1.9235565158
2241487,2.2312007024
1756820,2.5534343754
2781218,1.5554311326
1072324,2.9696340086
4531512,0.8286963865
8136380,1.2947686605
2767468,1.9749698885
1331483,1.0731604054
5678277,2.0982375619
2451755,2.6944452952
2020437,0.8791646789
3256564,2.5597005190
8604965,1.7547961165
7445543,0.0009373342
3160332,2.2305723922
7429538,1.8460995380
7257983,1.9564500675
3584846,1.6250663745
4826347,1.8896463478
4134293,1.0495372592
4068261,1.9305739116
2105410,1.3524660578
3192608,2.2096242113
8993587,0.0024009955
9632107,4.6634928435
2929979,3.8729644132
8947619,0.5996581086
5594315,1.2371803908
8893573,2.0906562219
1903325,1.1901040506
8648546,0.9973309948
6617502,2.4635443008
1856407,2.9702359472
5611452,1.6267939120
1393422,0.0014581582
3185467,1.3410940364
8947145,3.0604307128
4653536,1.4014697126
5917431,2.1943683465
2208739,1.2511794434
7061562,3.8340689047
4262988,3.1331529637
9361002,1.6542579480
5524488,1.2900956911
3817115,1.3860029919
2535122,0.0013635612
3867261,1.5778752116
9660385,1.3805127390
9484788,1.5208798724
1967520,1.3969482994
8369835,1.9792712593
4195317,1.2958071396
8948736,0.0007843718
4714732,4.3515444780
8917184,1.5695576481
2922124,1.3285009142
1373941,0.0007833504
1589429,1.4113953153
3587109,3.0207688227
8609696,0.7742622322
6691685,1.5064446528
8632014,2.5418465342
3280132,1.4637067451
1852595,0.0006309892
2127951,2.3920989210
8483112,1.6015467529
7549588,2.1740367798
3776306,1.9728251091
9103941,2.2661804572
2159839,3.6343918245
4463280,0.9893755832
5691469,1.7658374315
9395865,2.4289999498
2624178,1.3398906680
6858409,2.3426886620
1754548,0.0011530898
2846596,3.4180402408
5931859,2.5494588294
5871438,0.5105839083
9179146,1.7172447107
8478091,0.2508357465
1382626,2.0307786493
4424021,4.7741979464
7459401,0.0007778812
4019608,0.6492669269
8013896,0.0001080714
2218187,1.0634223618
6476599,1.7507829115
8703930,0.0008854097
2931005,3.1882284438
5832170,2.9924732206
2847166,0.7852243751
5794138,3.1093705868
9033738,1.8646742669
1103269,0.3965718051
4887921,1.8360411761
4490212,0.0006848144
9475189,3.8515061757
4621162,2.0079155752
7973415,1.2372291112
6540471,2.1419127253
6146412,1.3209141384
3354362,1.5621738450
5626882,3.0627459454
6039237,0.0282922499
4090048,0.4649705135
6504078,1.5431366518
6007391,1.3572328391
1117573,0.0009703262
2397895,1.0449477216
3898692,1.2715462549
1463233,2.2009899741
1515648,0.0014702304
6422959,1.6458621636
7169258,1.5149625071
7917030,4.3750521639
6573787,1.8049809735
5634726,0.0015415089
6246641,4.0664360396
8169619,2.2102574097
4785508,1.1512494412
4656514,1.3750922690
9831013,1.3069919370
3672752,3.9522790348
9529058,0.0005957914
7224759,5.1766198295
2847549,1.3820920820
4262957,1.4322204209
4602757,1.2927168279
2183568,1.5184448893
5244817,0.0004927505
7300539,1.2192101890
1155061,3.1083918492
4492013,0.0011966133
8918841,0.7736952518
3721713,0.0005543449
9920260,1.7594851532
8219478,1.4908559337
1298901,3.3899144851
2896459,1.9898968623
6640484,1.3117538786
4371820,2.9018170089
8236999,0.0003179996
7649564,2.8643734587
6938925,2.5658900692
2226948,2.8283230180
6583392,2.3620485504
3097837,1.2627027663
2648981,1.6544274856
5283044,3.3424672981
6155077,0.0013817673
3427604,0.0005856188
1828803,1.6613320436
6816060,0.0007223065
5524135,0.5293230050
7728310,2.7865984712
2632852,3.6896518919
4166791,1.3290828705
1899637,2.2361641589
5176311,1.3203935590
3473249,1.3904791114
4469439,1.2652038508
2689927,1.5837942243
2373143,1.3966069988
9354894,1.2731137092
9181085,4.3350749579
7989386,2.3209290849
2390684,1.6593838916
2869379,0.7190139675
2385988,1.1761137629
9718724,3.0784481245
7216194,3.5134956326
4946351,2.1154597426
6271901,0.8732899551
5126025,1.3068871329
4592055,1.4384102678
2997997,0.9611341422
1681093,2.6058364065
5750802,2.3448987326
2578252,1.5602021552
6868389,0.0117863104
9580064,0.0337897006
1833642,3.5697428741
3594709,2.4905381606
4551050,2.8148106984
8677664,1.5399320569
5728747,2.5015025488
7643959,1.5719928311
4801053,2.4598489040
9397364,1.5307091230
3473605,1.3583684694
3755893,0.6843657240
4362817,4.4843790395
8355034,2.8438821686
1275685,1.7321463869
8461606,1.6863437503
8184335,1.9374988224
7423754,1.2793777344
5634427,1.5843863000
4585210,2.6320063275
2652401,0.0006378103
8330133,3.1737426164
4248463,0.0132591924
7839440,1.2642462048
1024687,2.2582397257
1283322,1.5933618518
6913678,1.1563268931
8751998,3.0015721938
9776637,0.5069572676
3511254,0.0005234921
8258347,2.5892170295
4078153,2.7392656622
1783599,3.6000626344
7095887,2.0339865874
2295672,3.1397811386
2825767,2.7822350648
6574541,1.9158972161
8899962,1.3641420259
4044207,0.0005887057
5133323,3.6827632718
6607317,0.4707603876
7651325,3.4591487727
8581197,1.9505796104
8653593,4.9383179789
5489519,1.1911194239
1393420,0.6363344007
9265316,1.6854628355
5014537,0.0002314856
8454057,1.1558969963
9052868,1.6026661643
3760492,1.3504338994
8634953,2.5379982221
3211440,1.3561913731
8710905,3.3704696415
4845608,1.4926684567
4741510,0.0008161016
2896939,2.5308993705
5558779,2.6783206365
7771775,1.4677033237
8222832,1.3600269985
1400102,0.0006694904
1319502,3.7757211414
4772988,0.0005016964
1849043,1.3350655534
7573899,0.6481896899
7489031,3.3879801461
5425435,1.3660203831
8108321,1.3110373793
1369981,1.3248682378
3398847,0.9005602790
1174707,2.3648568037
7304942,1.5333576927
9762933,0.9388824385
5845125,0.0005194168
7225378,2.3107115049
6181421,1.6916529098
5313625,5.6214480850
6815027,1.3230611336
7075785,3.4292563744
8765906,1.3729662769
5959365,4.1906424866
3240980,1.3337653033
1158824,2.4120745400
2188785,1.3650066850
6706924,0.0026071457
4680169,3.7414622314
6741163,0.6181502092
5026178,1.1627444332
1493154,2.6119160072
8646872,2.0533320256
7061746,1.0472267690
5461228,1.3929653367
6756962,0.0005561512
6095592,1.2003687230
7946478,1.1674866973
3813041,0.0005636215
1604208,1.3721244503
7690079,1.8132955641
3116923,2.7681245400
3537838,4.2780316526
8484834,2.9425667665
8374205,1.8497144637
2826121,0.0009919027
3130867,2.7589061871
6095938,1.5341146873
7075017,2.0319031457
4541002,0.9623399846
7977268,0.3032010809
3360261,0.7445294237
7322130,1.3766779555
9463332,3.6673375870
9724410,0.0007665569
1181792,0.6105080321
5077444,1.3541036640
9291271,1.3748724861
6208940,4.8064336426
3189556,1.4710103740
1979794,1.0802985211
1336383,0.4843476517
2015982,1.3300767582
2153947,1.4294550153
5532410,2.1357078904
2150365,1.1811260225
7595648,1.6511838180
7202038,0.0003546512
1580501,0.0005485055
4238937,0.4765484446
3926607,0.0058636330
4789166,0.5679900422
4156653,1.9272807306
2352857,1.7948959586
9288958,0.5382668527
4514536,0.9898018726
8070567,1.3997482836
2769732,0.0018903295
1732575,1.3942303162
6658269,1.6978748049
9166388,0.8414817264
1859519,0.0010293387
1360580,4.0208131656
7273436,1.0196883066
9211923,1.3011767447
3172736,2.2886766076
7898835,2.1797885310
9782831,0.8188578872
7540393,4.1936264443
3795392,0.0026461840
6905304,1.2683187545
3970382,2.5592946570
9879299,1.7178294793
2494150,3.3281135880
4532432,1.7952121066
4019784,2.5769048339
5295650,3.7297344863
7530410,4.8404989273
6870427,1.0547867907
5901148,2.1294170274
2532131,2.6498531559
2494245,0.0095602618
2557481,4.9770379494
7552889,1.3945810331
6216738,1.5228809090
3550521,2.6404364532
9744126,1.2617436115
8648693,2.1365092593
1347651,1.3509530717
6302726,1.4991066417
8547516,1.2503490019
8973691,1.3954243036
9989463,2.0815512731
8619063,1.3430271417
3063745,2.3321773801
7198637,0.0003459565
4678056,3.1154658587
5170225,0.3424609327
1200770,0.0006813674
5890153,2.4813642843
8327204,3.3701351808
1975266,1.9310802881
5343174,3.1480709335
3748256,0.0003500152
7073181,2.7824551244
3822458,0.7328921638
4494315,1.6263178089
1188488,0.0015340040
5581870,0.0020867776
5850219,3.1837658326
7376989,0.6746498860
4977224,2.1553827899
6044583,1.0285793766
2961290,0.0012006124
5157373,3.1382776127
9139212,1.9775795933
8729915,1.2628623947
4348216,1.8321936793
1052942,1.2691557506
7194042,1.3146450887
4136884,2.1063761955
4263756,1.4164131424
5529806,0.0018103104
8409135,1.5091780515
1788144,0.5508543481
5174594,1.4410954318
2629130,2.9062452997
1826572,0.4297722224
7388663,5.2198890880
3411056,1.2887337357
5521219,1.6839461248
8699963,3.0754766735
9189527,2.0081679775
5150417,1.8413399038
1471844,3.2691496515
7681291,1.3048090472
1593433,2.6138276605
5223605,0.4122551085
5346829,0.0005056453
4811238,1.1965224845
6976308,1.5992549611
7952634,2.0469687390
9036118,1.3641499441
9201235,1.3004096077
7629113,1.2831521127
5402882,2.5589315958
3213196,2.6850974793
9499220,1.3927651046
5367175,1.4663542089
9507238,1.8925832935
6950478,1.3264563857
5071761,3.7003482623
5945175,3.0895835238
2531845,2.6112157808
5310731,1.3693275522
6013880,2.5938332561
7506785,1.5164549503
9338364,0.7131633783
1928571,1.0043130904
8596227,2.6417425111
5738044,3.3053691258
2485677,3.0778857809
1197813,2.3533800992
2569740,0.0007195959
1408637,1.7321803650
7532294,0.0004725647
2676761,1.4108160499
2979852,1.7922334812
1163397,2.5577812012
3676941,4.1754143212
7514241,2.7061075155
9175585,1.2579424167
4848219,1.8868651544
9256643,0.7900207088
8937142,1.9217188457
1033299,0.8702218613
3285674,2.0155032708
6834124,1.3387593691
6195343,1.6283023982
4795677,0.8170074190
9521031,3.2894361557
4279862,1.8248936370
3563185,4.4350711328
5238181,1.5000188374
2061658,0.8944187948
3353126,1.7788952329
7774318,2.0429783856
1815281,1.8279059303
6387987,1.9902024416
7768527,4.3087871690
9648180,1.2686588780
7068267,1.2331921591
7664703,4.9856375349
8152232,1.5885207801
3282202,1.3224232022
1705741,0.0008850797
5698993,3.1984756243
8965677,0.7194387823
7006585,4.3971291592
8913306,2.3639733912
6859515,1.8976161686
1186495,0.9807157834
6240443,0.0006055788
4461179,0.2953789918
5262242,1.2697414996
5613894,0.0012573984
7190805,1.2798959470
1054484,1.7644027026
4019298,2.2828340002
9431256,0.0008514008
4525054,1.2978347350
8755559,2.3378673582
7211937,2.1540604101
3811303,1.7016665621
5055927,3.8033924244
7148743,0.6119560284
4736399,1.4664587965
7268933,0.5532705850
1980140,3.1742273280
8350630,1.6187514400
9133425,1.9736828654
4412615,1.2848905958
5923118,1.6985626200
1522465,1.5792546819
5202728,1.3071274702
3765539,0.9657101502
9586790,2.3681589826
4661510,2.5691709469
2651999,1.3690016638
5144800,1.9854580615
2645273,0.0008701805
1741837,1.9268134655
9481723,3.0180503991
9155224,0.0005154639
6018676,2.7181154227
6907984,2.5239160243
2515533,1.3963827759
3900217,3.6034260107
7999768,1.3563067769
5823557,0.6489649859
2402019,1.7530897188
7983578,1.9987237107
7442022,1.5382246085
2211832,1.2805009569
2900554,3.2450715923
9228908,1.2811344271
5219266,1.2394793441
5790799,3.1217270717
1458228,0.0010265384
4734260,2.5336785487
3775865,1.2191634665
3368194,4.3212553524
6287600,1.2365290256
5349443,0.0005966335
7704815,1.3310923125
6144439,0.0012455248
2177636,1.6260853502
9726554,2.8826180098
7040408,0.0014248541
7823345,1.9106513537
1535612,1.5522096480
7619423,3.5138264474
1445188,3.9539737677
2292525,1.9687472202
9747421,2.5478314786
8586857,1.7390981634
9051772,1.9449007670
3251059,2.7716371147
2341452,1.9562865143
5637945,0.0470865807
5666761,2.2879330162
2407115,0.8048462159
9173185,2.3959183886
3741819,2.8812858022
2626014,1.7575745253
8449237,0.0103806569
5708779,0.0006368853
6582649,0.0003121759
8613038,0.0007506518
5754968,1.5008515071
2837577,2.8930252439
9376868,1.2767197437
7274795,1.3451414567
5755118,1.5632211663
4542252,3.2756859050
6051177,3.3201277412
4642949,0.5266876946
5931528,1.5647301206
8635904,4.0816688425
1706677,1.7719774014
8007158,1.9381117626
4133903,0.0067251389
8214914,3.9174217376
9395988,1.8705722258
6849363,1.6945188592
9775272,2.5967386409
5076696,0.0004440288
2255538,1.2941310625
4410641,0.0054441130
5447545,2.3114308994
9764833,1.7192191430
4762430,1.2431529218
1211205,1.3835749789
2818658,1.3030932708
2065952,0.8372850914
3362246,2.2247215632
4800569,2.3016666694
7086391,0.4186313423
1993162,1.4232933028
4128730,1.6823379052
1259802,1.2289433320
7172303,2.5889612539
7300583,5.0614589036
8799424,1.2994027751
5932636,1.3254663972
8749371,1.8565211895
5504057,0.0334344268
2458367,1.7361007754
4887464,1.4895596060
7726085,2.1626122580
1454729,3.7316152551
4432902,3.1238437128
4930035,1.4845058265
6568319,2.9171103503
7489047,2.8773710885
5239041,0.0002023962
2259220,1.1912041486
6881864,3.8634623726
9065387,0.0005391411
3012020,3.1405816562
4316998,1.3387102725
4172195,1.0191740802
4332288,2.7929335497
8447820,1.2893565355
8213891,2.4912169971
4989404,2.4459677089
5469247,0.4239822911
6496775,1.3691298587
5355480,0.7172021377
2239431,1.4184988229
6603354,1.3497182636
9786511,1.2223755563
9605579,4.3941322682
5196569,1.2031150258
6820713,1.4049195613
4521135,4.0379875187
3388487,3.5093548641
7212299,1.5603552334
4940303,1.2416227374
4173934,1.9276345614
9646306,1.9049872996
1672986,1.1617332858
4091410,1.5902794610
7655263,0.0007891084
2123421,0.4039792299
8868079,1.2563135906
7373682,1.7166513397
5926303,3.0326591251
3762709,2.1037370093
6566151,1.2271382364
7727580,0.0003585926
5321897,1.5077115363
2433115,2.5949245767
7003917,0.5348253138
9303874,0.0010273850
5102623,0.4070460430
4314621,3.7700747968
9360345,2.6497230116
8075573,1.6221697378
8037694,1.4331166415
3234796,1.6982237338
8409796,1.2873512871
2156569,1.2933984073
7442158,3.2604063669
9203857,1.6154243050
3195560,3.6993194530
6118562,1.8442266218
7686095,0.8850948036
7119370,4.0510286249
4509052,1.3239906165
5527829,2.2994651419
9017361,2.8009595263
9318195,1.2485457635
2512384,1.1672408488
2684076,3.1790112188
6198849,3.1318779294
7114687,0.8725339413
4467537,1.3734304511
3129446,0.9224561563
4404712,2.2358369691
4054757,1.3606164656
2365562,0.9588203735
8738002,1.2612388702
1567931,2.2032536160
2515484,0.0006895642
6797953,1.6443568011
2515859,1.2723945809
1863906,2.4598406807
1814269,3.0675090998
1017955,3.0723505346
7923124,3.2503741015
9965187,1.8615560919
9430218,2.1802819021
5493378,0.0009274990
4991179,0.4108357925
4774392,0.0013548377
3108585,1.8943208631
9223629,0.8796861651
8761595,4.8239669575
6118889,2.4726194372
5255812,1.3744104979
4442145,1.3541696099
7916610,1.4349671545
4971633,2.0748943630
3145018,1.2268147027
5888893,1.6607258231
3966126,1.3269541486
4361521,2.3060386764
3002256,2.1190595641
8681434,1.3412230187
9644321,3.2674853410
5770047,1.3768038135
8811516,2.9299458406
6399844,2.2251117008
1226702,1.2305613605
9296538,1.7930870745
2081031,1.1086652158
6161922,0.0006242264
3667928,1.2608429493
3806793,2.6802074671
3066138,3.3724523781
1107017,2.4499457465
5342133,0.3065337684
8071802,0.0012822435
2987601,1.5907300412
3097017,0.0005169907
8020116,3.0820662672
3975221,2.9773533746
8645803,1.3333367684
6293866,2.2824225350
7452745,1.6826131432
5924238,4.2843003661
7743472,2.8226404548
7504736,1.4188980902
9760020,1.5266551369
6188036,1.2068460981
9309933,1.4780704351
6468671,2.4595154837
7669387,1.7323910068
2169035,1.3126497640
8704398,1.4805472821
4612897,2.9690107340
9055398,1.4076354533
8822505,1.2619277790
2977873,1.6020348351
8502059,3.2407177355
5821749,1.6989675860
3384360,1.5948489516
3539657,1.6566322059
7073137,1.5182830267
3857407,1.4821448018
9904639,1.0902163113
5077697,1.4393638272
8599741,0.7254318563
7804679,1.1732846109
3709624,1.3166824446
1086347,0.0008015892
4330312,1.3339244570
6750369,2.2020330609
9178005,1.5520502283
4436475,1.4497263592
8060498,1.2597209373
4313343,1.6801740621
1435066,0.0024546121
4930819,0.6685157681
8454538,1.3751867290
4217737,1.2832374851
4114259,1.4751298706
8269055,0.3108376519
9704222,3.3560786282
5043153,1.8340647012
7706690,2.0067099612
4981952,1.6520320741
6730901,1.3322238171
8351482,1.2714188157
2435701,1.4526243252
2982652,0.2359886356
6630667,0.8453414342
1497809,0.5021051438
2857396,1.2586297511
3068734,0.7785895187
5246859,1.4185463061
4550776,0.6589395330
5599325,1.7704211413
3155224,0.0004267663
3092649,2.4078766361
7148592,2.4180443260
4939587,1.5550429966
9618205,2.9933448532
2554443,0.0033973133
6726613,2.5775967028
8842490,1.6402386622
3593265,1.2745165136
1557288,2.6172677979
1980326,0.0006992264
7323145,1.2599533525
3993494,1.4589435847
2288718,2.4616436249
7499430,0.0010399827
7158924,2.2790345761
6813013,0.8893833005
3644454,1.2940484558
8964645,0.0046636131
6163304,0.6607038319
7903159,1.7227090777
8415030,1.4367547217
9974511,2.3847665309
4496859,3.5218244854
4778242,0.0008912467
6051270,1.3976539225
6018580,2.5770964902
2995696,2.6201184931
7150758,1.2524491880
5591569,1.9240514724
7722849,3.2484627012
4221053,3.0734216020
5886643,1.4104388655
8887513,2.0414726782
3035040,0.0003072700
1220475,2.1973003096
3341438,0.0006748061
7895071,1.1935187428
3805683,1.3717760072
1195718,1.2743411815
1166862,1.9976634755
3174964,1.2078287533
6179731,1.3932292406
6362736,1.7124923928
5297679,2.0578428591
7922934,2.9946362921
7882752,1.1931155305
8947749,0.0004535459
3235185,4.5273631457
3415226,3.0474747113
5030481,1.2628104984
2541309,2.6088431035
5469809,0.0010149608
